country_of_birth,country_of_destination,education_level,sex,number,Country_origin,origin_Education,origin_Jobs,origin_Income,origin_Safety,origin_Health,origin_Environment,origin_Civic engagement,origin_Accessiblity to services,origin_Housing,origin_Community,origin_Life satisfaction,origin_PR rating,origin_CL rating,Country_dest,dest_Education,dest_Jobs,dest_Income,dest_Safety,dest_Health,dest_Environment,dest_Civic engagement,dest_Accessiblity to services,dest_Housing,dest_Community,dest_Life satisfaction,dest_PR rating,dest_CL rating,diff_Education,diff_Jobs,diff_Income,diff_Safety,diff_Health,diff_Environment,diff_Civic engagement,diff_Accessiblity to services,diff_Housing,diff_Community,diff_Life satisfaction,diff_PR rating,diff_CL rating
CHL,NZL,ISCED 5/6/7/8,Male,2652.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,New Zealand,7.5,8.801936264622832,3.951031047805241,9.761904761904765,5.546753246753249,9.21875,7.595248767368895,6.45355288227683,8.410071942446042,9.44444444444445,8.846153846153847,1.0,1.0,1.6481481481481488,4.730233965308592,2.966997160545547,0.9523809523809543,-2.37121212121212,6.600699623756218,7.241147467503363,3.5376159295622944,6.251798561151077,4.259259259259267,4.23076923076923,0.0,0.0
CHL,POL,ISCED 5/6/7/8,Female,126.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Poland,9.777777777777777,8.208703106091166,3.162035097518969,9.563492063492063,1.451515151515154,3.229166666666666,3.715822501120576,7.736556997999152,1.438848920863309,5.123456790123458,4.23076923076923,2.0,2.0,3.9259259259259256,4.137000806776927,2.178001210259275,0.7539682539682531,-6.466450216450215,0.611116290422884,3.3617212012550435,4.820620045284616,-0.7194244604316553,-0.061728395061725116,-0.3846153846153868,1.0,1.0
CHL,POL,ISCED 5/6/7/8,Male,503.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Poland,9.777777777777777,8.208703106091166,3.162035097518969,9.563492063492063,1.451515151515154,3.229166666666666,3.715822501120576,7.736556997999152,1.438848920863309,5.123456790123458,4.23076923076923,2.0,2.0,3.9259259259259256,4.137000806776927,2.178001210259275,0.7539682539682531,-6.466450216450215,0.611116290422884,3.3617212012550435,4.820620045284616,-0.7194244604316553,-0.061728395061725116,-0.3846153846153868,1.0,1.0
CHL,PRT,ISCED 5/6/7/8,Female,623.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Portugal,3.5370370370370368,6.906262605889471,3.29237071172555,9.8015873015873,6.541125541125539,8.28125,0.7731958762886605,7.045146392541647,5.035971223021583,5.493827160493826,3.461538461538463,1.0,1.0,-2.3148148148148144,2.8345603065752316,2.308336824465856,0.9920634920634903,-1.3768398268398299,5.663199623756218,0.4190945764231281,4.129209439827111,2.877697841726619,0.30864197530864246,-1.1538461538461537,0.0,0.0
CHL,PRT,ISCED 5/6/7/8,Male,581.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Portugal,3.5370370370370368,6.906262605889471,3.29237071172555,9.8015873015873,6.541125541125539,8.28125,0.7731958762886605,7.045146392541647,5.035971223021583,5.493827160493826,3.461538461538463,1.0,1.0,-2.3148148148148144,2.8345603065752316,2.308336824465856,0.9920634920634903,-1.3768398268398299,5.663199623756218,0.4190945764231281,4.129209439827111,2.877697841726619,0.30864197530864246,-1.1538461538461537,0.0,0.0
CHL,SVK,ISCED 5/6/7/8,Female,13.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Slovak Republic,9.796296296296296,6.750705929810409,3.047991435088209,9.72222222222222,1.1309523809523836,4.53125,4.636934110264457,6.07069656112401,1.438848920863309,7.716049382716054,5.384615384615387,0.0,0.0,3.9444444444444446,2.6790036304961697,2.0639575478285153,0.9126984126984095,-6.787012987012986,1.9131996237562179,4.282832810398925,3.1547596084094742,-0.7194244604316553,2.530864197530871,0.76923076923077,-1.0,-1.0
CHL,SVK,ISCED 5/6/7/8,Male,25.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Slovak Republic,9.796296296296296,6.750705929810409,3.047991435088209,9.72222222222222,1.1309523809523836,4.53125,4.636934110264457,6.07069656112401,1.438848920863309,7.716049382716054,5.384615384615387,0.0,0.0,3.9444444444444446,2.6790036304961697,2.0639575478285153,0.9126984126984095,-6.787012987012986,1.9131996237562179,4.282832810398925,3.1547596084094742,-0.7194244604316553,2.530864197530871,0.76923076923077,-1.0,-1.0
CHL,SVN,ISCED 5/6/7/8,Female,26.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Slovenia,9.425925925925924,7.872125857200485,3.469022017409114,10.0,5.837445887445885,5.104166666666666,1.685342895562529,6.168916448376943,4.316546762589929,9.197530864197532,5.76923076923077,1.0,1.0,3.5740740740740726,3.800423557886246,2.48498813014942,1.1904761904761898,-2.0805194805194835,2.486116290422884,1.3312415956969965,3.252979495662407,2.1582733812949644,4.012345679012348,1.1538461538461533,0.0,0.0
CHL,SVN,ISCED 5/6/7/8,Male,27.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Slovenia,9.425925925925924,7.872125857200485,3.469022017409114,10.0,5.837445887445885,5.104166666666666,1.685342895562529,6.168916448376943,4.316546762589929,9.197530864197532,5.76923076923077,1.0,1.0,3.5740740740740726,3.800423557886246,2.48498813014942,1.1904761904761898,-2.0805194805194835,2.486116290422884,1.3312415956969965,3.252979495662407,2.1582733812949644,4.012345679012348,1.1538461538461533,0.0,0.0
CHL,SWE,ISCED 5/6/7/8,Female,18240.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Sweden,8.722222222222221,6.906010488100042,4.377181957827119,9.682539682539682,8.633549783549785,9.635416666666668,9.408337068579112,7.92766386094695,5.755395683453237,8.20987654320988,9.230769230769234,1.0,1.0,2.8703703703703702,2.834308188785803,3.3931480705674253,0.8730158730158717,0.7155844155844164,7.017366290422886,9.054235768713578,5.011726908232414,3.5971223021582728,3.024691358024697,4.615384615384617,0.0,0.0
CHL,SWE,ISCED 5/6/7/8,Male,15105.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Sweden,8.722222222222221,6.906010488100042,4.377181957827119,9.682539682539682,8.633549783549785,9.635416666666668,9.408337068579112,7.92766386094695,5.755395683453237,8.20987654320988,9.230769230769234,1.0,1.0,2.8703703703703702,2.834308188785803,3.3931480705674253,0.8730158730158717,0.7155844155844164,7.017366290422886,9.054235768713578,5.011726908232414,3.5971223021582728,3.024691358024697,4.615384615384617,0.0,0.0
CHL,TUR,ISCED 5/6/7/8,Female,25.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Türkiye,0.0555555555555563,1.5298507462686572,0.653074524042266,7.222222222222222,4.368181818181817,0.8333333333333324,8.989242492155986,4.046535318161572,2.2917483552172406,0.9259259259259266,0.5378251588939802,0.0,0.0,-5.796296296296295,-2.541851553045582,-0.3309593632174278,-1.5873015873015879,-3.5497835497835517,-1.7847170429104497,8.635141192290455,1.1305983654470362,0.13347497392227625,-4.259259259259257,-4.077559456490636,-1.0,-1.0
CHL,TUR,ISCED 5/6/7/8,Male,10.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,Türkiye,0.0555555555555563,1.5298507462686572,0.653074524042266,7.222222222222222,4.368181818181817,0.8333333333333324,8.989242492155986,4.046535318161572,2.2917483552172406,0.9259259259259266,0.5378251588939802,0.0,0.0,-5.796296296296295,-2.541851553045582,-0.3309593632174278,-1.5873015873015879,-3.5497835497835517,-1.7847170429104497,8.635141192290455,1.1305983654470362,0.13347497392227625,-4.259259259259257,-4.077559456490636,-1.0,-1.0
CHL,USA,ISCED 5/6/7/8,Female,115020.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,United States,9.333333333333332,7.344191206131504,10.0,7.5396825396825395,3.269047619047619,8.541666666666666,4.858807709547289,8.896672504378284,10.0,7.716049382716054,7.692307692307693,2.0,2.0,3.481481481481481,3.272488906817265,9.015966112740307,-1.2698412698412707,-4.64891774891775,5.923616290422884,4.504706409681757,5.980735551663748,7.841726618705035,2.530864197530871,3.0769230769230766,1.0,1.0
CHL,USA,ISCED 5/6/7/8,Male,117063.0,Chile,5.851851851851851,4.071702299314239,0.9840338872596938,8.80952380952381,7.917965367965369,2.618050376243782,0.3541012998655324,2.915936952714536,2.1582733812949644,5.185185185185183,4.615384615384617,1.0,1.0,United States,9.333333333333332,7.344191206131504,10.0,7.5396825396825395,3.269047619047619,8.541666666666666,4.858807709547289,8.896672504378284,10.0,7.716049382716054,7.692307692307693,2.0,2.0,3.481481481481481,3.272488906817265,9.015966112740307,-1.2698412698412707,-4.64891774891775,5.923616290422884,4.504706409681757,5.980735551663748,7.841726618705035,2.530864197530871,3.0769230769230766,1.0,1.0
COL,AUS,ISCED 5/6/7/8,Female,66779.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Australia,8.222222222222221,8.293666801129488,6.040590234138621,9.761904761904765,8.988311688311692,8.28125,9.721039646203746,5.010688916612327,9.352517985611508,8.703703703703706,8.461538461538463,1.0,1.0,4.814814814814815,7.364612747075434,5.1338365219010385,6.5423331808770975,4.685497835497838,3.072916666666666,6.296566315858609,3.799675983110643,8.612624186689905,5.617283950617284,5.0,-1.0,-2.0
COL,AUS,ISCED 5/6/7/8,Male,54102.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Australia,8.222222222222221,8.293666801129488,6.040590234138621,9.761904761904765,8.988311688311692,8.28125,9.721039646203746,5.010688916612327,9.352517985611508,8.703703703703706,8.461538461538463,1.0,1.0,4.814814814814815,7.364612747075434,5.1338365219010385,6.5423331808770975,4.685497835497838,3.072916666666666,6.296566315858609,3.799675983110643,8.612624186689905,5.617283950617284,5.0,-1.0,-2.0
COL,CAN,ISCED 5/6/7/8,Female,148000.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Canada,9.62962962962963,7.206030657523196,5.138248847926268,9.285714285714285,7.734199134199133,9.166666666666668,7.144778126400718,8.316103314587107,8.576741476004644,8.086419753086423,8.076923076923077,1.0,1.0,6.222222222222223,6.276976603469142,4.231495135688685,6.066142704686618,3.431385281385279,3.958333333333334,3.720304796055581,7.105090381085422,7.836847677083041,5.000000000000001,4.615384615384613,-1.0,-2.0
COL,CAN,ISCED 5/6/7/8,Male,121135.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Canada,9.62962962962963,7.206030657523196,5.138248847926268,9.285714285714285,7.734199134199133,9.166666666666668,7.144778126400718,8.316103314587107,8.576741476004644,8.086419753086423,8.076923076923077,1.0,1.0,6.222222222222223,6.276976603469142,4.231495135688685,6.066142704686618,3.431385281385279,3.958333333333334,3.720304796055581,7.105090381085422,7.836847677083041,5.000000000000001,4.615384615384613,-1.0,-2.0
COL,CHE,ISCED 5/6/7/8,Female,15888.04012298584,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Switzerland,8.703703703703704,9.02001815248084,10.0,9.92063492063492,8.695238095238093,7.8125,0.567958815378171,9.75845198299437,5.755395683453237,8.827160493827165,9.615384615384617,1.0,1.0,5.296296296296298,8.090964098426786,9.093246287762417,6.701063339607252,4.392424242424239,2.604166666666666,-2.8565145149669657,8.547439049492684,5.015501884531634,5.740740740740743,6.153846153846153,-1.0,-2.0
COL,CHE,ISCED 5/6/7/8,Male,11952.615030288696,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Switzerland,8.703703703703704,9.02001815248084,10.0,9.92063492063492,8.695238095238093,7.8125,0.567958815378171,9.75845198299437,5.755395683453237,8.827160493827165,9.615384615384617,1.0,1.0,5.296296296296298,8.090964098426786,9.093246287762417,6.701063339607252,4.392424242424239,2.604166666666666,-2.8565145149669657,8.547439049492684,5.015501884531634,5.740740740740743,6.153846153846153,-1.0,-2.0
COL,CZE,ISCED 5/6/7/8,Female,758.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Czech Republic,10.0,9.08783783783784,3.283759251501187,9.642857142857142,3.0987012987012994,5.15625,3.514119229045271,5.207948390603844,3.597122302158273,8.20987654320988,7.30769230769231,1.0,1.0,6.5925925925925934,8.158783783783786,2.377005539263604,6.423285561829475,-1.2041125541125544,-0.052083333333333925,0.08964589870013429,3.99693545710216,2.85722850323667,5.123456790123458,3.846153846153847,-1.0,-2.0
COL,CZE,ISCED 5/6/7/8,Male,840.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Czech Republic,10.0,9.08783783783784,3.283759251501187,9.642857142857142,3.0987012987012994,5.15625,3.514119229045271,5.207948390603844,3.597122302158273,8.20987654320988,7.30769230769231,1.0,1.0,6.5925925925925934,8.158783783783786,2.377005539263604,6.423285561829475,-1.2041125541125544,-0.052083333333333925,0.08964589870013429,3.99693545710216,2.85722850323667,5.123456790123458,3.846153846153847,-1.0,-2.0
COL,DNK,ISCED 5/6/7/8,Female,2534.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Denmark,7.7222222222222205,8.41543969342477,3.902155192477773,9.8015873015873,6.966017316017313,7.864583333333334,8.646346929627972,8.987298295621537,6.474820143884891,9.691358024691358,10.0,1.0,1.0,4.314814814814814,7.486385639370715,2.99540148024019,6.5820157205596335,2.663203463203459,2.65625,5.221873599282835,7.776285362119852,5.734926344963288,6.604938271604936,6.5384615384615365,-1.0,-2.0
COL,DNK,ISCED 5/6/7/8,Male,1879.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Denmark,7.7222222222222205,8.41543969342477,3.902155192477773,9.8015873015873,6.966017316017313,7.864583333333334,8.646346929627972,8.987298295621537,6.474820143884891,9.691358024691358,10.0,1.0,1.0,4.314814814814814,7.486385639370715,2.99540148024019,6.5820157205596335,2.663203463203459,2.65625,5.221873599282835,7.776285362119852,5.734926344963288,6.604938271604936,6.5384615384615365,-1.0,-2.0
COL,ESP,ISCED 5/6/7/8,Female,334118.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Spain,4.351851851851851,2.5965611133521587,3.8027742866452554,9.88095238095238,7.957359307359312,7.5,5.5535634244733325,9.08129405064398,7.194244604316546,7.901234567901239,5.384615384615387,1.0,1.0,0.9444444444444446,1.6675070592981043,2.8960205744076726,6.6613807999247125,3.654545454545458,2.291666666666666,2.1290900941281956,7.870281117142294,6.454350805394943,4.814814814814817,1.9230769230769238,-1.0,-2.0
COL,ESP,ISCED 5/6/7/8,Male,218734.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Spain,4.351851851851851,2.5965611133521587,3.8027742866452554,9.88095238095238,7.957359307359312,7.5,5.5535634244733325,9.08129405064398,7.194244604316546,7.901234567901239,5.384615384615387,1.0,1.0,0.9444444444444446,1.6675070592981043,2.8960205744076726,6.6613807999247125,3.654545454545458,2.291666666666666,2.1290900941281956,7.870281117142294,6.454350805394943,4.814814814814817,1.9230769230769238,-1.0,-2.0
COL,EST,ISCED 5/6/7/8,Female,123.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Estonia,9.092592592592592,7.676986688180718,2.883908206488852,9.325396825396826,4.482251082251086,9.322916666666666,4.164051994621247,5.713048353543942,5.035971223021583,8.271604938271604,4.615384615384617,1.0,1.0,5.685185185185185,6.747932634126664,1.977154494251269,6.105825244369159,0.17943722943723195,4.114583333333332,0.7395786642761104,4.502035420042258,4.29607742409998,5.1851851851851825,1.1538461538461537,-1.0,-2.0
COL,EST,ISCED 5/6/7/8,Male,169.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Estonia,9.092592592592592,7.676986688180718,2.883908206488852,9.325396825396826,4.482251082251086,9.322916666666666,4.164051994621247,5.713048353543942,5.035971223021583,8.271604938271604,4.615384615384617,1.0,1.0,5.685185185185185,6.747932634126664,1.977154494251269,6.105825244369159,0.17943722943723195,4.114583333333332,0.7395786642761104,4.502035420042258,4.29607742409998,5.1851851851851825,1.1538461538461537,-1.0,-2.0
COL,FRA,ISCED 5/6/7/8,Female,48719.49354171753,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,France,7.74074074074074,5.968636546994757,4.44118605408928,9.603174603174605,7.812987012987012,7.604166666666666,7.324069923800986,8.551005570062905,5.755395683453237,8.395061728395065,6.53846153846154,1.0,2.0,4.333333333333333,5.039582492940703,3.534432341851697,6.3836030221469375,3.5101731601731583,2.395833333333332,3.8995965934558487,7.33999263656122,5.015501884531634,5.308641975308643,3.076923076923077,-1.0,-1.0
COL,FRA,ISCED 5/6/7/8,Male,29285.96854162216,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,France,7.74074074074074,5.968636546994757,4.44118605408928,9.603174603174605,7.812987012987012,7.604166666666666,7.324069923800986,8.551005570062905,5.755395683453237,8.395061728395065,6.53846153846154,1.0,2.0,4.333333333333333,5.039582492940703,3.534432341851697,6.3836030221469375,3.5101731601731583,2.395833333333332,3.8995965934558487,7.33999263656122,5.015501884531634,5.308641975308643,3.076923076923077,-1.0,-1.0
COL,GRC,ISCED 5/6/7/8,Female,550.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Greece,7.296296296296295,1.6301936264622838,2.673509286412512,9.841269841269842,6.380303030303034,5.052083333333334,2.837292693859257,3.774080560420315,2.1582733812949644,1.172839506172835,2.6923076923076934,2.0,2.0,3.8888888888888884,0.7011395724082294,1.766755574174929,6.621698260242175,2.0774891774891806,-0.15625,-0.58718063648588,2.5630676269186305,1.4183795823733611,-1.913580246913587,-0.7692307692307696,0.0,-1.0
COL,GRC,ISCED 5/6/7/8,Male,197.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Greece,7.296296296296295,1.6301936264622838,2.673509286412512,9.841269841269842,6.380303030303034,5.052083333333334,2.837292693859257,3.774080560420315,2.1582733812949644,1.172839506172835,2.6923076923076934,2.0,2.0,3.8888888888888884,0.7011395724082294,1.766755574174929,6.621698260242175,2.0774891774891806,-0.15625,-0.58718063648588,2.5630676269186305,1.4183795823733611,-1.913580246913587,-0.7692307692307696,0.0,-1.0
COL,HUN,ISCED 5/6/7/8,Female,705.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Hungary,8.499999999999998,8.42048204921339,2.71121351766513,9.841269841269842,0.4480519480519531,5.208333333333334,5.515463917525775,8.274560798973809,4.316546762589929,8.148148148148147,3.846153846153847,3.0,3.0,5.092592592592592,7.491427995159336,1.8044598054275471,6.621698260242175,-3.854761904761901,0.0,2.090990587180638,7.063547865472124,3.5766529636683257,5.061728395061725,0.38461538461538414,1.0,0.0
COL,HUN,ISCED 5/6/7/8,Male,604.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Hungary,8.499999999999998,8.42048204921339,2.71121351766513,9.841269841269842,0.4480519480519531,5.208333333333334,5.515463917525775,8.274560798973809,4.316546762589929,8.148148148148147,3.846153846153847,3.0,3.0,5.092592592592592,7.491427995159336,1.8044598054275471,6.621698260242175,-3.854761904761901,0.0,2.090990587180638,7.063547865472124,3.5766529636683257,5.061728395061725,0.38461538461538414,1.0,0.0
COL,ITA,ISCED 5/6/7/8,Female,23934.00005185604,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Italy,4.12962962962963,3.77672448567971,3.9566168598426663,9.92063492063492,8.109523809523813,5.104166666666666,6.234872254594352,5.989191279104687,2.877697841726618,5.67901234567901,5.384615384615387,1.0,1.0,0.7222222222222232,2.8476704316256556,3.049863147605083,6.701063339607252,3.806709956709959,-0.10416666666666785,2.810398924249215,4.778178345603003,2.1378040428050147,2.592592592592588,1.9230769230769238,-1.0,-2.0
COL,ITA,ISCED 5/6/7/8,Male,11835.000002846122,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Italy,4.12962962962963,3.77672448567971,3.9566168598426663,9.92063492063492,8.109523809523813,5.104166666666666,6.234872254594352,5.989191279104687,2.877697841726618,5.67901234567901,5.384615384615387,1.0,1.0,0.7222222222222232,2.8476704316256556,3.049863147605083,6.701063339607252,3.806709956709959,-0.10416666666666785,2.810398924249215,4.778178345603003,2.1378040428050147,2.592592592592588,1.9230769230769238,-1.0,-2.0
COL,LTU,ISCED 5/6/7/8,Female,4.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Lithuania,10.0,7.199727712787415,3.516734161895452,9.126984126984128,0.2606060606060604,7.760416666666666,0.6006275212909009,6.203271965226767,4.316546762589929,5.0,5.384615384615387,1.0,2.0,6.5925925925925934,6.270673658733361,2.6099804496578694,5.907412545956461,-4.042207792207793,2.552083333333332,-2.823845809054236,4.992259031725082,3.5766529636683257,1.913580246913578,1.9230769230769238,-1.0,-1.0
COL,LTU,ISCED 5/6/7/8,Male,21.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Lithuania,10.0,7.199727712787415,3.516734161895452,9.126984126984128,0.2606060606060604,7.760416666666666,0.6006275212909009,6.203271965226767,4.316546762589929,5.0,5.384615384615387,1.0,2.0,6.5925925925925934,6.270673658733361,2.6099804496578694,5.907412545956461,-4.042207792207793,2.552083333333332,-2.823845809054236,4.992259031725082,3.5766529636683257,1.913580246913578,1.9230769230769238,-1.0,-1.0
COL,LUX,ISCED 5/6/7/8,Female,1022.0,Colombia,3.4074074074074066,0.9290540540540544,0.906753712237583,3.2195715810276675,4.302813852813854,5.208333333333334,3.424473330345137,1.2110129335016846,0.7398937989216032,3.086419753086422,3.461538461538463,2.0,3.0,Luxembourg,7.388888888888888,7.347720855183543,7.184517990969605,10.0,7.698917748917751,8.072916666666668,9.991035410129989,8.811924485413236,7.194244604316546,6.604938271604936,8.461538461538463,1.0,1.0,3.981481481481482,6.418666801129489,6.277764278732022,6.780428418972333,3.396103896103897,2.864583333333334,6.566562079784852,7.600911551911551,6.454350805394943,3.5185185185185137,5.0,-1.0,-2.0
